num_pipeline__CreditScore,num_pipeline__Gender,num_pipeline__Age,num_pipeline__Tenure,num_pipeline__Balance,num_pipeline__NumOfProducts,num_pipeline__HasCrCard,num_pipeline__IsActiveMember,num_pipeline__EstimatedSalary,cat_pipeline__Geography_Germany,cat_pipeline__Geography_Spain,Exited
0.46199999999999986,0.0,0.3108108108108108,0.2,0.5365787963096732,0.3333333333333333,1.0,1.0,0.22068053478343974,1.0,0.0,0
0.9640000000000001,1.0,0.14864864864864863,0.5,0.0,0.3333333333333333,1.0,0.0,0.893882528593067,0.0,0.0,0
0.2839999999999999,1.0,0.13513513513513514,0.9,0.0,0.3333333333333333,1.0,0.0,0.47956473195470567,0.0,0.0,0
0.632,0.0,0.22972972972972977,0.2,0.43975654602110953,0.0,1.0,0.0,0.8750511816540139,0.0,1.0,0
0.66,1.0,0.21621621621621623,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.4945359629251979,0.0,1.0,0
0.6960000000000001,0.0,0.35135135135135137,1.0,0.4881268552771797,0.3333333333333333,1.0,0.0,0.9903285996004116,1.0,0.0,0
0.7439999999999999,1.0,0.14864864864864863,0.9,0.0,0.3333333333333333,1.0,1.0,0.7100590378034137,0.0,1.0,0
0.7040000000000001,0.0,0.24324324324324326,0.9,0.37988760822922135,0.3333333333333333,1.0,0.0,0.8713180787283767,1.0,0.0,0
0.64,0.0,0.1756756756756757,0.1,0.5983178820237096,0.3333333333333333,1.0,1.0,0.8794489644935263,1.0,0.0,0
0.7519999999999999,1.0,0.10810810810810811,0.1,0.33886063517743964,0.0,1.0,1.0,0.09571800963408186,0.0,1.0,0
0.43400000000000005,1.0,0.25675675675675674,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.14306676118691514,0.0,0.0,0
0.7479999999999999,0.0,0.36486486486486486,0.5,0.35189982228938455,0.0,0.0,1.0,0.17023479604101494,0.0,1.0,0
0.7819999999999999,1.0,0.5675675675675675,0.5,0.0,0.0,1.0,1.0,0.19421019623089922,0.0,0.0,0
0.624,0.0,0.1891891891891892,0.9,0.0,0.3333333333333333,0.0,0.0,0.325149537973173,0.0,0.0,0
0.646,0.0,0.2972972972972973,0.1,0.5102163049112126,0.0,1.0,1.0,0.01584211323290315,0.0,1.0,0
0.5379999999999999,1.0,0.27027027027027034,0.1,0.0,0.0,1.0,0.0,0.5620333652608472,0.0,1.0,1
0.5439999999999999,0.0,0.3243243243243243,0.9,0.0,0.3333333333333333,1.0,0.0,0.5954721125830805,0.0,1.0,0
0.39,1.0,0.25675675675675674,0.8,0.48137612549916614,0.0,1.0,0.0,0.6801310330382485,1.0,0.0,1
0.32799999999999996,1.0,0.3108108108108108,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.018333599882301578,0.0,0.0,0
0.6880000000000001,0.0,0.2972972972972973,0.9,0.0,0.3333333333333333,1.0,0.0,0.2019566411788491,0.0,0.0,0
0.388,1.0,0.040540540540540515,1.0,0.6775771353169603,0.3333333333333333,1.0,0.0,0.04587787148150984,0.0,0.0,0
0.33199999999999996,1.0,0.3378378378378379,0.2,0.47306885476742155,0.3333333333333333,1.0,1.0,0.6967199669555983,0.0,0.0,0
0.602,1.0,0.24324324324324326,0.8,0.0,0.3333333333333333,1.0,0.0,0.45803074355956575,0.0,1.0,0
0.5219999999999999,1.0,0.2972972972972973,0.8,0.42289257879060466,0.3333333333333333,1.0,0.0,0.7366982601814409,0.0,0.0,0
0.5179999999999999,1.0,0.3378378378378379,0.6000000000000001,0.3609815881332063,0.3333333333333333,1.0,1.0,0.5662045856460854,0.0,1.0,1
0.30799999999999994,0.0,0.2972972972972973,0.5,0.0,0.3333333333333333,0.0,0.0,0.7334220840514188,0.0,1.0,0
0.5219999999999999,0.0,0.6756756756756757,0.5,0.3462727249693734,0.3333333333333333,1.0,1.0,0.7321447000218558,0.0,0.0,0
0.9999999999999999,0.0,0.27027027027027034,0.7000000000000001,0.3368211831187835,0.0,0.0,0.0,0.6326339578649862,0.0,0.0,0
0.7479999999999999,0.0,0.14864864864864863,0.4,0.0,0.0,1.0,0.0,0.04447707619677026,0.0,0.0,0
0.62,0.0,0.27027027027027034,0.7000000000000001,0.0,0.3333333333333333,0.0,1.0,0.7328326414815993,0.0,0.0,0
0.41000000000000003,0.0,0.08108108108108109,0.5,0.0,0.3333333333333333,1.0,0.0,0.13717668764891452,0.0,0.0,0
0.5259999999999999,0.0,0.6891891891891893,0.9,0.3304639302487093,0.0,0.0,1.0,0.04332070223055213,1.0,0.0,0
0.7899999999999999,0.0,0.09459459459459457,0.5,0.6627575281193364,0.3333333333333333,1.0,0.0,0.7301108905405198,0.0,0.0,0
0.636,0.0,0.27027027027027034,0.1,0.620436360018115,0.0,1.0,1.0,0.34656351680156444,0.0,1.0,0
0.5099999999999999,1.0,0.24324324324324326,0.6000000000000001,0.0,0.0,0.0,1.0,0.002996937529942987,0.0,0.0,0
0.7000000000000001,0.0,0.25675675675675674,0.1,0.5670576518338456,0.0,1.0,0.0,0.8032918138918251,0.0,0.0,0
0.4,0.0,0.21621621621621623,0.8,0.5132797197974592,0.0,0.0,0.0,0.5823080285899906,0.0,0.0,0
0.578,1.0,0.37837837837837845,1.0,0.4615638920084588,0.3333333333333333,1.0,1.0,0.6698516808818056,1.0,0.0,0
0.5559999999999999,1.0,0.16216216216216217,0.9,0.5551937777290057,0.3333333333333333,1.0,1.0,0.3705708328328766,1.0,0.0,0
0.06399999999999995,0.0,0.24324324324324326,0.0,0.0,0.0,1.0,1.0,0.8976904686641214,0.0,1.0,1
0.404,0.0,0.3243243243243243,0.9,0.560855902044553,0.3333333333333333,1.0,0.0,0.5051405265003285,0.0,0.0,1
0.572,0.0,0.4594594594594595,0.4,0.4668218844976642,0.0,0.0,1.0,0.1643050027881339,0.0,1.0,1
0.578,0.0,0.13513513513513514,0.8,0.0,0.3333333333333333,1.0,0.0,0.6326606210992827,0.0,1.0,0
0.826,1.0,0.1756756756756757,0.4,0.0,0.3333333333333333,0.0,0.0,0.251689776220427,0.0,0.0,0
0.656,1.0,0.25675675675675674,0.8,0.6250364322702074,0.3333333333333333,1.0,1.0,0.10695643782791588,1.0,0.0,0
0.7099999999999999,0.0,0.2027027027027027,0.7000000000000001,0.2870279388739916,0.0,1.0,1.0,0.32406484958809306,0.0,1.0,0
0.686,0.0,0.1756756756756757,0.1,0.0,0.3333333333333333,0.0,1.0,0.9113479975785981,0.0,0.0,0
0.7699999999999999,1.0,0.47297297297297297,0.8,0.5195126792690021,0.3333333333333333,0.0,1.0,0.8522389087823741,0.0,0.0,1
0.7459999999999999,0.0,0.13513513513513514,0.4,0.0,0.3333333333333333,1.0,1.0,0.6192780286495202,0.0,0.0,0
0.564,1.0,0.35135135135135137,0.30000000000000004,0.5612452679997229,0.0,1.0,1.0,0.1726626511068769,0.0,0.0,1
0.85,0.0,0.445945945945946,0.2,0.5192521371501096,0.0,1.0,1.0,0.6743838304142261,1.0,0.0,0
0.642,0.0,0.1891891891891892,0.6000000000000001,0.5197954960401457,0.3333333333333333,1.0,1.0,0.7330873178902347,0.0,1.0,0
0.346,1.0,0.08108108108108109,0.5,0.7224870710535398,0.0,0.0,1.0,0.7756468423101806,0.0,1.0,0
0.9999999999999999,1.0,0.39189189189189194,0.4,0.41621077039422694,0.3333333333333333,1.0,1.0,0.6105499464659283,1.0,0.0,0
0.47599999999999987,1.0,0.21621621621621623,1.0,0.542888311789424,0.0,1.0,0.0,0.7685593244206762,1.0,0.0,0
0.65,0.0,0.2027027027027027,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.22639402067216063,0.0,1.0,0
0.18799999999999994,0.0,0.21621621621621623,0.2,0.6053963973623456,0.0,1.0,0.0,0.563161074999576,0.0,0.0,0
0.648,1.0,0.13513513513513514,0.30000000000000004,0.0,0.0,1.0,0.0,0.2573539376269411,0.0,0.0,0
0.356,0.0,0.24324324324324326,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.30237413340111363,0.0,1.0,0
0.7279999999999999,0.0,0.10810810810810811,0.30000000000000004,0.5014753286622842,0.3333333333333333,1.0,0.0,0.3271183151757375,1.0,0.0,0
0.45599999999999985,0.0,0.0675675675675676,1.0,0.37325907442485673,0.0,1.0,1.0,0.625963747105876,0.0,0.0,0
0.7359999999999999,0.0,0.40540540540540543,0.9,0.0,0.3333333333333333,1.0,1.0,0.36024820919863576,0.0,0.0,0
0.632,1.0,0.39189189189189194,0.5,0.0,0.0,0.0,0.0,0.8332093134427272,0.0,1.0,1
0.47199999999999986,0.0,0.6216216216216217,0.1,0.0,0.3333333333333333,1.0,1.0,0.2682255337436737,0.0,0.0,0
0.674,1.0,0.10810810810810811,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.16416838497788375,0.0,0.0,0
0.606,0.0,0.21621621621621623,0.5,0.49851070248799895,0.0,1.0,1.0,0.2637728236410142,0.0,0.0,0
0.21599999999999997,1.0,0.22972972972972977,0.5,0.6984109405708923,0.0,1.0,0.0,0.6763156392675503,0.0,1.0,0
0.7499999999999999,0.0,0.22972972972972977,0.7000000000000001,0.3184551660329927,0.0,1.0,0.0,0.752451879490385,0.0,0.0,0
0.614,0.0,0.7702702702702704,0.7000000000000001,0.5297002494593258,0.0,0.0,1.0,0.45813664612430377,0.0,1.0,0
0.7979999999999999,0.0,0.16216216216216217,0.1,0.0,0.3333333333333333,0.0,1.0,0.6326134977095881,0.0,0.0,0
0.892,1.0,0.0675675675675676,0.30000000000000004,0.614898654946592,0.3333333333333333,0.0,0.0,0.6270815019034698,0.0,1.0,0
0.34199999999999997,1.0,0.2972972972972973,0.9,0.5642273447490297,0.0,1.0,0.0,0.08999621962361018,1.0,0.0,0
0.30799999999999994,1.0,0.4189189189189189,0.7000000000000001,0.0,0.6666666666666667,0.0,1.0,0.43886978301680035,0.0,0.0,1
0.394,0.0,0.3378378378378379,0.1,0.38739588592626223,0.0,0.0,1.0,0.4010548635815387,0.0,0.0,0
0.588,0.0,0.2027027027027027,0.7000000000000001,0.7323006284388329,0.0,0.0,1.0,0.2193655821066786,0.0,0.0,0
0.7379999999999999,1.0,0.40540540540540543,0.5,0.0,0.3333333333333333,0.0,0.0,0.39255439437364736,0.0,1.0,0
0.566,1.0,0.25675675675675674,0.9,0.654782363643472,0.0,1.0,0.0,0.3597628682996805,0.0,0.0,0
0.9420000000000001,1.0,0.27027027027027034,0.8,0.0,0.3333333333333333,0.0,1.0,0.6310614773642896,0.0,1.0,1
0.8059999999999999,0.0,0.40540540540540543,0.4,0.0,0.3333333333333333,0.0,1.0,0.7340126771923244,0.0,0.0,0
0.7119999999999999,0.0,0.1756756756756757,0.1,0.4908816550662291,0.3333333333333333,1.0,0.0,0.27187384458275865,1.0,0.0,0
0.5199999999999999,1.0,0.12162162162162166,0.2,0.0,0.3333333333333333,1.0,0.0,0.07231094153583131,0.0,0.0,0
0.5539999999999999,0.0,0.12162162162162166,0.1,0.2604703869614673,0.0,1.0,1.0,0.5292391378460698,0.0,0.0,0
0.84,1.0,0.37837837837837845,0.5,0.5947820012084524,0.3333333333333333,0.0,0.0,0.8247866828700424,1.0,0.0,0
0.7359999999999999,0.0,0.1891891891891892,0.8,0.0,0.3333333333333333,1.0,1.0,0.20664046599529676,0.0,1.0,0
0.88,0.0,0.1891891891891892,0.30000000000000004,0.0,0.0,1.0,0.0,0.4549894340055686,0.0,1.0,0
0.5039999999999999,0.0,0.21621621621621623,0.5,0.0,0.3333333333333333,1.0,1.0,0.38680549090541083,0.0,0.0,0
0.7639999999999999,1.0,0.3378378378378379,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.3283618824203393,0.0,0.0,0
0.16599999999999993,0.0,0.21621621621621623,0.9,0.64100131735062,0.0,1.0,0.0,0.0980298571195813,0.0,1.0,0
0.9699999999999999,0.0,0.1891891891891892,0.8,0.5243280731595222,0.3333333333333333,1.0,1.0,0.13734972353527675,0.0,0.0,0
0.588,0.0,0.39189189189189194,0.9,0.5779416929306209,0.3333333333333333,1.0,0.0,0.7594320941199164,1.0,0.0,0
0.7859999999999999,1.0,0.2837837837837838,0.8,0.0,0.0,1.0,0.0,0.471092276651516,0.0,0.0,0
0.894,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.24675807837220004,0.0,0.0,1
0.5019999999999999,0.0,0.14864864864864863,0.9,0.0,0.0,1.0,1.0,0.40170698726312803,0.0,0.0,0
0.4999999999999999,1.0,0.12162162162162166,0.30000000000000004,0.0,0.3333333333333333,0.0,1.0,0.6283479805201311,0.0,0.0,0
0.38,1.0,0.1756756756756757,1.0,0.49565816269942947,0.0,1.0,1.0,0.7900712518658636,0.0,1.0,0
0.5619999999999999,1.0,0.2027027027027027,0.8,0.0,0.3333333333333333,0.0,0.0,0.5867035603121609,0.0,0.0,0
0.7119999999999999,0.0,0.1891891891891892,0.5,0.37060839080696995,0.3333333333333333,1.0,1.0,0.5207086037154541,1.0,0.0,0
0.9999999999999999,0.0,0.3378378378378379,0.4,0.6764469169448272,0.0,1.0,1.0,0.7002466674333805,0.0,0.0,0
0.8079999999999999,1.0,0.40540540540540543,0.7000000000000001,0.5949094826928049,0.0,1.0,0.0,0.467525956508513,1.0,0.0,1
0.924,0.0,0.09459459459459457,0.5,0.22995138672504556,0.0,1.0,0.0,0.6581694824226004,1.0,0.0,0
0.876,1.0,0.3243243243243243,0.6000000000000001,0.5816179753675066,0.3333333333333333,1.0,0.0,0.3234321355404755,1.0,0.0,0
0.564,0.0,0.3243243243243243,0.4,0.5018072251756761,0.3333333333333333,1.0,1.0,0.9799219342520659,1.0,0.0,0
0.57,0.0,0.12162162162162166,0.30000000000000004,0.5327871555042554,0.0,1.0,0.0,0.8094927917471837,0.0,0.0,0
0.618,1.0,0.27027027027027034,0.9,0.0,0.3333333333333333,1.0,1.0,0.6639166850466228,0.0,0.0,0
0.908,1.0,0.4324324324324324,0.4,0.0,0.0,1.0,1.0,0.042296593914389405,0.0,0.0,1
0.68,0.0,0.14864864864864863,0.5,0.0,0.3333333333333333,1.0,0.0,0.5427004693779757,0.0,0.0,0
0.88,0.0,0.3243243243243243,0.1,0.3600843097685131,0.0,1.0,0.0,0.9909467564225503,1.0,0.0,0
0.44200000000000006,1.0,0.0675675675675676,1.0,0.6338303894716654,0.0,0.0,1.0,0.08540238947601642,0.0,0.0,0
0.7079999999999999,1.0,0.08108108108108109,0.2,0.0,0.0,1.0,0.0,0.17763066698155627,0.0,1.0,1
0.5119999999999999,0.0,0.24324324324324326,0.1,0.6529512697726341,0.0,1.0,1.0,0.961956266993122,0.0,0.0,1
0.37,1.0,0.47297297297297297,0.5,0.5940601514609235,0.3333333333333333,1.0,1.0,0.3791727023708217,1.0,0.0,0
0.7379999999999999,0.0,0.13513513513513514,0.30000000000000004,0.44494893105999317,0.3333333333333333,1.0,1.0,0.9194641760437793,1.0,0.0,0
0.642,0.0,0.13513513513513514,0.8,0.5027926792824257,0.3333333333333333,1.0,0.0,0.6269657444472564,1.0,0.0,0
0.7359999999999999,1.0,0.1756756756756757,0.1,0.640401579679745,0.0,0.0,1.0,0.08522675229850335,0.0,0.0,0
0.4979999999999999,0.0,0.22972972972972977,0.6000000000000001,0.5751250191075407,0.0,0.0,0.0,0.3840859410568435,0.0,1.0,0
0.612,0.0,0.0,1.0,0.6366218941961568,0.0,0.0,1.0,0.6349279965110682,0.0,0.0,0
0.664,0.0,0.6891891891891893,0.6000000000000001,0.0,0.3333333333333333,0.0,1.0,0.7479333867365066,0.0,0.0,0
0.374,0.0,0.3243243243243243,0.1,0.7994092896458188,0.0,0.0,1.0,0.6356307453204397,0.0,1.0,0
0.7459999999999999,1.0,0.13513513513513514,0.5,0.38566739808067163,0.0,1.0,0.0,0.7173065350986962,1.0,0.0,0
0.7319999999999999,1.0,0.4594594594594595,0.7000000000000001,0.2767409926927395,0.3333333333333333,1.0,0.0,0.07261729359367522,0.0,0.0,1
0.656,1.0,0.05405405405405406,0.4,0.7334816044931204,0.0,1.0,1.0,0.14035621580771615,0.0,0.0,0
0.8039999999999999,0.0,0.1891891891891892,0.9,0.4848721552416578,0.3333333333333333,0.0,1.0,0.5081807855328992,1.0,0.0,0
0.61,0.0,0.12162162162162166,0.2,0.5524253446782206,0.0,1.0,0.0,0.2470671817956843,0.0,0.0,0
0.1439999999999999,0.0,0.3108108108108108,0.6000000000000001,0.6428140797279858,0.0,1.0,0.0,0.05788543143389221,0.0,0.0,0
0.6880000000000001,0.0,0.3243243243243243,0.30000000000000004,0.6580217524773525,0.3333333333333333,0.0,0.0,0.4442154863566531,0.0,0.0,0
0.42400000000000004,0.0,0.24324324324324326,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.163849176538775,0.0,0.0,0
0.648,0.0,0.3378378378378379,0.8,0.3605803927016997,0.3333333333333333,1.0,0.0,0.04334971663185021,1.0,0.0,0
0.6960000000000001,0.0,0.1756756756756757,0.1,0.6548631983984399,0.0,0.0,0.0,0.6738294052252835,0.0,0.0,0
0.7099999999999999,1.0,0.25675675675675674,1.0,0.0,0.3333333333333333,1.0,1.0,0.06925327386248165,0.0,0.0,1
0.5499999999999999,0.0,0.24324324324324326,0.9,0.45533483374719724,0.6666666666666667,1.0,0.0,0.6689121145280459,0.0,0.0,1
0.93,1.0,0.27027027027027034,0.2,0.20297619556993662,0.0,1.0,0.0,0.9239840694928927,0.0,1.0,0
0.9979999999999999,1.0,0.4189189189189189,0.9,0.5576418920517497,0.0,1.0,0.0,0.8552490028425608,1.0,0.0,1
0.926,1.0,0.24324324324324326,0.6000000000000001,0.41146480126731444,0.0,0.0,1.0,0.13304338608468314,1.0,0.0,1
0.7599999999999999,1.0,0.3378378378378379,0.1,0.4360981755927197,0.0,1.0,1.0,0.9682726521308851,0.0,1.0,0
